MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
338071038,2022-01-01T00:00:54,18.46071,-66.09093,0.0,360.0,511.0,HARBOR GRACE,,,90,0,13,,,99,A
366930000,2022-01-01T00:00:03,29.87150,-89.93811,10.1,300.1,511.0,EDWIN N BISSO,IMO7047643,WCW4131,31,0,33,9,4.3,31,A
366920250,2022-01-01T00:00:04,39.99970,-75.06161,0.1,319.0,173.0,BERING SEA,IMO7512064,WDH2994,31,0,30,8,3.9,52,A
368162390,2022-01-01T00:00:07,36.85680,-76.33056,0.1,258.3,94.0,WYATT MORAN,,WDL7673,52,0,26,11,5.1,52,A
538007480,2022-01-01T00:00:01,36.84757,-75.83852,9.6,122.0,121.0,HYUNDAI FAITH,IMO9347554,V7PS7,70,0,340,46,10.9,70,A
367690000,2022-01-01T00:00:53,29.96561,-90.29115,0.1,341.6,228.0,FREEPORT,IMO9447249,WDD6704,31,0,45,14,6.9,57,A
367104560,2022-01-01T00:00:02,30.08687,-90.90650,0.2,28.7,511.0,JOREE,,WDC9613,31,0,17,6,,0,A
367627770,2022-01-01T00:00:01,31.00638,-91.66365,0.0,153.2,50.0,KIMBERLY HIDALGO,,WDH5418,31,12,26,,,31,A
636093041,2022-01-01T00:01:01,37.77048,-122.35029,0.1,91.0,181.0,CONTI CONQUEST,IMO9293818,5LCJ8,79,1,333,42,10.8,79,A
367152990,2022-01-01T00:01:07,44.09384,-69.10321,0.0,309.3,511.0,RACHEL K GOODWIN,,WDH2125,90,0,14,18,3.0,90,A
367638010,2022-01-01T00:00:54,34.85510,-90.34326,7.8,224.0,234.0,KAY A ECKSTEIN,,WDH6442,31,12,51,14,,57,A
316002501,2022-01-01T00:00:03,47.15537,-90.79522,13.1,61.0,61.0,MICHIPICOTEN,IMO5102865,CFG8060,70,0,212,21,8.0,70,A
367135890,2022-01-01T00:00:58,29.11824,-90.20602,0.0,201.0,511.0,SHELBY COURTNEY,IMO8973473,WDJ4193,60,0,34,7,,60,A
538006850,2022-01-01T00:00:58,28.32083,-93.07129,13.0,126.8,127.0,LADY BEGUM,IMO9625607,V7SA8,70,0,178,28,9.8,70,A
367102000,2022-01-01T00:00:01,24.45416,-83.58712,15.9,293.5,293.0,GARDEN STATE,IMO9698006,KGSG,80,0,186,30,11.2,80,A
368043510,2022-01-01T00:00:02,27.84132,-97.05234,13.6,301.3,306.0,CC LAQUINTA,IMO9824124,WDK3263,20,0,30,12,6.0,20,A
368144370,2022-01-01T00:00:59,29.92283,-89.93892,9.7,96.9,92.0,A. THOMAS HIGGINS,IMO9907495,WDL5779,52,0,24,12,0.0,52,A
366939080,2022-01-01T00:00:09,40.67645,-74.07588,0.0,222.3,317.0,SHELBY,IMO9069475,WCV6157,31,0,22,7,,52,A
309374000,2022-01-01T00:00:01,28.06159,-80.21475,16.8,153.4,153.0,INDEPENDENCE OF SEAS,IMO9349681,C6WW4,60,0,338,55,8.8,60,A
314445000,2022-01-01T00:01:04,28.65789,-89.32544,10.8,148.0,148.0,ROSY,IMO9298387,8PAN6,80,0,164,23,9.8,89,A
338744000,2022-01-01T00:00:02,29.29497,-94.85720,0.0,360.0,511.0,HERCULES,,WDG5248,90,15,32,7,,70,A
367659090,2022-01-01T00:00:50,29.11147,-90.19310,0.0,360.0,511.0,DOUGLAS B,,WDH8545,31,15,19,7,,31,A
366767140,2022-01-01T00:00:33,48.74422,-122.49514,0.0,190.1,47.0,GARTH FOSS,IMO9070266,WCE4732,31,5,47,14,6.1,31,A
367671170,2022-01-01T00:00:34,36.97189,-76.43157,0.0,237.9,511.0,G M MCALLISTER,IMO8218902,WDH9744,31,15,32,10,,52,A
367106750,2022-01-01T00:01:10,30.20755,-93.27282,0.0,335.1,350.0,BOYD GOLDING,,WDC9793,31,0,22,10,,52,A
367589340,2022-01-01T00:00:53,27.84652,-97.22494,0.0,121.0,231.0,SIGNET ARCTURUS,IMO9681766,WDG9592,31,0,32,11,5.9,52,A
